Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Notes,Operator,Project No.,Sample ID,Sample Type,Real Time 1,Real Time 2,Source,info
801021,24,2018-11-14,22:32:30,Geochem(2),,24,No,,,PPM,,,,0,3028,,,,100781,616,,,,308490,697,,,,168,39,,,,920,29,,,,17879,60,,,,27986,73,TiO2,7395.31,138.31,4433,83,,,,113,9,,,,64,12,,,,496,13,,,,29501,88,,,,0,98,,,,29,3,,,,96,3,,,,84,2,,,,3,1,,,,0,5,,,,58,1,,,,607,2,,,,10,1,,,,167,1,,,,13,1,,,,0,38,,,,0,216,,,,0,261,,,,0,429,,,,0,571,,,,11,3,,,,0,40,,,,11,1,,,,0,96,,,,0,131,,,,0,65,,,,508081,988,formal tool,NHW,18-1135-016,2,formal tool,60,60,Texaco,Texaco-2
801021,23,2018-11-14,22:29:41,Geochem(2),,23,No,,,PPM,,,,0,1900,,,,110555,555,,,,414985,654,,,,222,33,,,,995,25,,,,33001,74,,,,14937,46,TiO2,4556.13,107.767,2731,65,,,,141,8,,,,0,31,,,,434,12,,,,18846,56,,,,0,71,,,,15,2,,,,56,2,,,,62,2,,,,3,1,,,,0,4,,,,130,1,,,,443,2,,,,6,1,,,,186,1,,,,11,1,,,,0,35,,,,0,196,,,,0,233,,,,0,376,,,,0,497,,,,8,2,,,,0,36,,,,15,1,,,,10,2,,,,0,118,,,,0,60,,,,402206,814,formal tool,NHW,18-1135-016,16,formal tool,60,60,Texaco,Texaco-16
801021,22,2018-11-14,22:24:38,Geochem(2),,22,No,,,PPM,,,,0,2061,,,,102899,550,,,,394029,655,,,,189,32,,,,1064,25,,,,32983,75,,,,13959,44,TiO2,5004.97,110.12,3000,66,,,,136,8,,,,72,11,,,,475,12,,,,19671,58,,,,0,72,,,,20,2,,,,59,2,,,,69,2,,,,0,8,,,,0,4,,,,130,1,,,,443,2,,,,7,1,,,,184,1,,,,11,1,,,,0,35,,,,0,196,,,,0,234,,,,0,379,,,,0,502,,,,0,48,,,,0,35,,,,18,1,,,,8,2,,,,0,117,,,,0,60,,,,430574,832,formal tool,NHW,18-1135-016,31,formal tool,60,60,Texaco,Texaco-31
801021,3,2018-11-14,10:41:11,Geochem(2),,3,No,,,PPM,,,,0,2251,,,,0,468,,,,477971,796,,,,0,35,,,,594,29,,,,0,56,,,,0,50,TiO2,0,91.1296,0,55,,,,0,14,,,,0,26,,,,0,148,,,,317,8,,,,0,13,,,,8,2,,,,16,2,,,,3,1,,,,0,6,,,,0,4,,,,0,6,,,,0,8,,,,0,12,,,,0,18,,,,4,1,,,,0,35,,,,0,212,,,,0,254,,,,0,419,,,,0,557,,,,0,47,,,,0,34,,,,0,26,,,,0,83,,,,0,115,,,,0,47,,,,521087,797,test: rhyolite,NHW,0,blank,test: rhyolite,60,60,Other,test-blank
801021,2,2018-11-14,10:37:29,Geochem(2),,2,No,,,PPM,,,,0,5310,,,,52719,706,,,,270653,804,,,,0,95,,,,1038,39,,,,27653,96,,,,6986,41,TiO2,2478.25,114.064,1485,68,,,,166,10,,,,0,39,,,,1202,21,,,,5653,37,,,,0,48,,,,17,3,,,,28,2,,,,38,2,,,,3,1,,,,0,6,,,,324,2,,,,592,3,,,,28,1,,,,47,1,,,,23,1,,,,14,1,,,,0,262,,,,0,317,,,,0,524,,,,0,696,,,,9,3,,,,0,45,,,,12,1,,,,0,117,,,,18,3,,,,0,88,,,,631291,1067,test: obsidian,NHW,0,obsidian,test: obsidian,60,60,Other,test-obsidian
801021,1,2018-11-14,10:34:20,Geochem(2),,1,No,,,PPM,,,,0,4772,,,,61942,718,,,,277461,783,,,,0,77,,,,826,36,,,,32801,104,,,,8876,45,TiO2,2965.27,117.533,1777,70,,,,153,10,,,,0,36,,,,313,12,,,,5067,34,,,,0,45,,,,17,3,,,,30,2,,,,32,2,,,,0,10,,,,0,5,,,,106,1,,,,420,2,,,,24,1,,,,60,1,,,,22,1,,,,11,1,,,,0,258,,,,0,311,,,,0,512,,,,0,681,,,,11,3,,,,0,45,,,,14,1,,,,0,112,,,,21,3,,,,4,1,,,,610013,1054,test: rhyolite,NHW,0,rhyolite,test: rhyolite,60,60,Other,test-rhyolite
801021,28,2018-11-14,22:43:51,Geochem(2),,28,No,,,PPM,,,,0,1983,,,,103816,545,,,,397232,648,,,,447,34,,,,999,24,,,,32179,73,,,,18208,49,TiO2,4669.38,107.551,2799,64,,,,152,8,,,,53,10,,,,454,12,,,,19048,57,,,,0,71,,,,19,2,,,,58,2,,,,63,2,,,,3,1,,,,0,4,,,,128,1,,,,441,2,,,,6,1,,,,181,1,,,,10,1,,,,0,35,,,,0,196,,,,0,234,,,,0,380,,,,0,504,,,,0,48,,,,4,1,,,,16,1,,,,15,2,,,,0,116,,,,0,60,,,,423668,823,formal tool,NHW,16-0968-004,153,formal tool,60,60,EeQw-179,EeQw-179-153
801021,27,2018-11-14,22:41:18,Geochem(2),,27,No,,,PPM,,,,0,3187,,,,85756,623,,,,314416,712,,,,661,40,,,,1056,29,,,,31127,86,,,,15822,52,TiO2,4699.42,119.962,2817,72,,,,122,8,,,,36,11,,,,449,13,,,,18117,64,,,,0,77,,,,21,3,,,,59,3,,,,59,2,,,,0,9,,,,0,5,,,,124,1,,,,421,2,,,,7,1,,,,184,1,,,,16,1,,,,0,40,,,,0,224,,,,0,269,,,,0,441,,,,0,588,,,,9,3,,,,0,40,,,,18,1,,,,0,99,,,,9,3,,,,6,1,,,,528689,974,formal tool,NHW,16-0968-004,159,formal tool,60,60,EeQw-179,EeQw-179-159
801021,26,2018-11-14,22:38:35,Geochem(2),,26,No,,,PPM,,,,0,3052,,,,84197,611,,,,315815,712,,,,217,38,,,,824,28,,,,25142,74,,,,21710,62,TiO2,7191.58,136.954,4311,82,,,,140,9,,,,40,11,,,,422,13,,,,23757,77,,,,0,88,,,,29,3,,,,60,3,,,,69,2,,,,0,9,,,,0,5,,,,88,1,,,,511,2,,,,10,1,,,,183,1,,,,18,1,,,,4,1,,,,0,220,,,,0,265,,,,0,436,,,,0,582,,,,0,54,,,,0,39,,,,16,1,,,,0,97,,,,0,132,,,,5,1,,,,522433,980,formal tool,NHW,16-0968-004,289,formal tool,60,60,EeQw-179,EeQw-179-289
801021,49,2018-11-14,23:54:41,Geochem(2),,49,No,,,PPM,,,,0,2435,,,,102187,627,,,,297765,647,,,,3236,46,,,,1727,28,,,,47213,110,,,,13304,47,TiO2,12945,162.063,7759,97,,,,223,10,,,,123,13,,,,1193,18,,,,41489,108,,,,0,111,,,,51,3,,,,52,3,,,,108,2,,,,5,1,,,,0,4,,,,433,2,,,,586,2,,,,17,1,,,,287,2,,,,54,1,,,,0,36,,,,0,193,,,,0,231,,,,0,375,,,,0,498,,,,14,3,,,,0,38,,,,34,1,,,,10,3,,,,0,123,,,,0,70,,,,482126,976,core,NHW,16-0968-004,361,core,60,60,EeQw-179,EeQw-179-361
801021,25,2018-11-14,22:35:34,Geochem(2),,25,No,,,PPM,,,,0,2991,,,,85086,606,,,,322576,703,,,,244,37,,,,866,28,,,,31787,85,,,,17346,53,TiO2,4827.25,119.102,2894,71,,,,134,8,,,,36,11,,,,436,13,,,,18367,64,,,,0,77,,,,16,3,,,,57,3,,,,61,2,,,,0,9,,,,0,5,,,,124,1,,,,432,2,,,,9,1,,,,180,1,,,,14,1,,,,0,39,,,,0,220,,,,0,264,,,,0,435,,,,0,579,,,,8,3,,,,0,39,,,,18,1,,,,0,97,,,,13,3,,,,0,66,,,,519297,955,formal tool,NHW,16-0968-004,387,formal tool,60,60,EeQw-179,EeQw-179-387
801021,42,2018-11-14,23:28:36,Geochem(2),,42,No,,,PPM,,,,0,2799,,,,87501,594,,,,341894,706,,,,0,52,,,,784,27,,,,31623,82,,,,15767,51,TiO2,4905.51,118.746,2940,71,,,,143,8,,,,0,34,,,,414,12,,,,18312,62,,,,0,76,,,,17,3,,,,63,3,,,,60,2,,,,3,1,,,,0,5,,,,128,1,,,,440,2,,,,8,1,,,,176,1,,,,14,1,,,,0,39,,,,0,218,,,,0,262,,,,0,430,,,,0,573,,,,15,3,,,,0,40,,,,16,1,,,,0,95,,,,0,129,,,,0,66,,,,499682,939,formal tool,NHW,16-0968-004,76,formal tool,60,60,EeQw-177,EeQw-177-76
801021,41,2018-11-14,23:25:59,Geochem(2),,41,No,,,PPM,,,,0,2546,,,,95232,592,,,,357748,698,,,,0,47,,,,849,27,,,,32354,81,,,,14618,48,TiO2,4611.05,115.018,2764,69,,,,133,8,,,,45,11,,,,396,12,,,,17506,59,,,,0,73,,,,22,3,,,,62,3,,,,58,2,,,,2,1,,,,1,0,,,,123,1,,,,427,2,,,,7,1,,,,181,1,,,,14,1,,,,0,38,,,,0,214,,,,0,257,,,,0,423,,,,0,567,,,,10,3,,,,0,38,,,,15,1,,,,8,3,,,,0,127,,,,0,65,,,,477424,916,formal tool,NHW,16-0968-004,251,formal tool,60,60,EeQw-177,EeQw-177-251
801021,40,2018-11-14,23:23:10,Geochem(2),,40,No,,,PPM,,,,0,2906,,,,104652,681,,,,293387,694,,,,375,39,,,,996,29,,,,29544,84,,,,25032,70,TiO2,9695.96,155.827,5812,93,,,,216,10,,,,67,12,,,,483,14,,,,26862,85,,,,0,98,,,,26,3,,,,33,2,,,,76,2,,,,6,1,,,,0,5,,,,148,1,,,,659,3,,,,18,1,,,,238,2,,,,26,1,,,,0,40,,,,0,223,,,,0,268,,,,0,443,,,,0,591,,,,10,3,,,,0,42,,,,29,1,,,,0,102,,,,11,3,,,,0,72,,,,511296,1024,formal tool,NHW,16-0968-004,263,formal tool,60,60,EeQw-177,EeQw-177-263
801021,39,2018-11-14,23:20:32,Geochem(2),,39,No,,,PPM,,,,0,2230,,,,105091,572,,,,375482,666,,,,403,34,,,,1022,25,,,,32066,76,,,,14514,46,TiO2,4705.72,110.693,2821,66,,,,129,8,,,,31,10,,,,397,11,,,,18437,58,,,,0,72,,,,15,2,,,,58,2,,,,60,2,,,,3,1,,,,0,4,,,,122,1,,,,433,2,,,,7,1,,,,175,1,,,,11,1,,,,0,36,,,,0,203,,,,0,242,,,,0,395,,,,0,525,,,,9,2,,,,0,36,,,,15,1,,,,8,2,,,,0,121,,,,0,61,,,,448694,864,formal tool,NHW,16-0968-004,284,formal tool,60,60,EeQw-177,EeQw-177-284
801021,50,2018-11-14,23:57:25,Geochem(2),,50,No,,,PPM,,,,0,3412,,,,81603,661,,,,296985,750,,,,532,43,,,,1120,32,,,,28969,89,,,,19070,62,TiO2,5409.43,133.792,3242,80,,,,126,9,,,,45,12,,,,382,13,,,,21184,77,,,,0,89,,,,29,3,,,,74,3,,,,66,2,,,,0,10,,,,0,5,,,,117,1,,,,480,2,,,,8,1,,,,168,1,,,,19,1,,,,10,1,,,,0,242,,,,0,292,,,,0,482,,,,0,641,,,,15,3,,,,0,44,,,,18,1,,,,0,107,,,,19,3,,,,0,73,,,,545720,1052,core,NHW,16-0968-004,295,core,60,60,EeQw-177,EeQw-177-295
801021,38,2018-11-14,23:17:52,Geochem(2),,38,No,,,PPM,,,,6610,1722,,,,108368,624,,,,328267,855,,,,1223,38,,,,1089,25,,,,29131,88,,,,26311,78,TiO2,6987.06,126.474,4188,76,,,,162,8,,,,64,11,,,,604,14,,,,32663,103,,,,0,96,,,,42,3,,,,66,3,,,,97,2,,,,2,1,,,,0,4,,,,108,1,,,,747,3,,,,9,1,,,,190,1,,,,14,1,,,,0,35,,,,0,196,,,,0,233,,,,0,378,,,,0,501,,,,8,3,,,,0,35,,,,14,1,,,,0,90,,,,0,123,,,,0,64,,,,460021,1208,formal tool,NHW,16-0968-004,351,formal tool,60,60,EeQw-177,EeQw-177-351
801021,37,2018-11-14,23:14:39,Geochem(2),,37,No,,,PPM,,,,0,2388,,,,110208,606,,,,388445,702,,,,376,38,,,,1076,28,,,,33767,82,,,,15901,50,TiO2,5032.69,119.628,3017,72,,,,126,8,,,,61,11,,,,440,13,,,,19248,62,,,,0,77,,,,19,3,,,,48,2,,,,68,2,,,,0,9,,,,0,5,,,,126,1,,,,445,2,,,,7,1,,,,177,1,,,,12,1,,,,0,38,,,,0,212,,,,0,252,,,,0,405,,,,0,537,,,,10,3,,,,0,39,,,,17,1,,,,0,95,,,,0,129,,,,5,1,,,,426403,903,formal tool,NHW,16-0968-004,426,formal tool,60,60,EeQw-177,EeQw-177-426
801021,36,2018-11-14,23:11:56,Geochem(2),,36,No,,,PPM,,,,0,2676,,,,98833,608,,,,340459,692,,,,160,35,,,,861,27,,,,31257,81,,,,15568,49,TiO2,4507.67,113.956,2702,68,,,,117,8,,,,0,33,,,,390,12,,,,18179,61,,,,0,75,,,,10,3,,,,47,2,,,,63,2,,,,0,9,,,,0,5,,,,124,1,,,,424,2,,,,9,1,,,,177,1,,,,14,1,,,,0,38,,,,0,211,,,,0,251,,,,0,401,,,,0,526,,,,0,52,,,,0,37,,,,17,1,,,,0,95,,,,14,2,,,,0,65,,,,490576,929,formal tool,NHW,16-0968-004,495,formal tool,60,60,EeQw-177,EeQw-177-495
801021,35,2018-11-14,23:09:22,Geochem(2),,35,No,,,PPM,,,,0,2620,,,,95283,617,,,,332046,701,,,,139,36,,,,900,28,,,,30619,81,,,,15799,50,TiO2,4851.53,118.478,2908,71,,,,124,8,,,,37,11,,,,395,12,,,,18385,63,,,,0,75,,,,10,3,,,,59,3,,,,66,2,,,,3,1,,,,0,5,,,,122,1,,,,436,2,,,,7,1,,,,176,1,,,,16,1,,,,0,39,,,,0,218,,,,0,261,,,,0,425,,,,0,566,,,,0,54,,,,0,39,,,,17,1,,,,0,96,,,,11,3,,,,4,1,,,,502439,947,formal tool,NHW,16-0968-004,514,formal tool,60,60,EeQw-177,EeQw-177-514
801021,34,2018-11-14,23:06:47,Geochem(2),,34,No,,,PPM,,,,0,2414,,,,101031,583,,,,347602,663,,,,168,33,,,,1080,26,,,,33313,80,,,,16035,48,TiO2,5441.29,116.658,3262,70,,,,137,8,,,,44,11,,,,414,12,,,,19025,60,,,,0,74,,,,16,3,,,,62,2,,,,68,2,,,,3,1,,,,0,5,,,,132,1,,,,438,2,,,,8,1,,,,188,1,,,,16,1,,,,0,36,,,,0,205,,,,0,246,,,,0,405,,,,0,541,,,,0,51,,,,4,1,,,,17,1,,,,0,91,,,,0,122,,,,0,62,,,,476939,888,formal tool,NHW,16-0968-004,524,formal tool,60,60,EeQw-177,EeQw-177-524
801021,33,2018-11-14,22:59:12,Geochem(2),,33,No,,,PPM,,,,0,2569,,,,104276,599,,,,352534,684,,,,189,35,,,,831,26,,,,29947,76,,,,14634,48,TiO2,4943.77,115.906,2963,69,,,,147,8,,,,54,11,,,,413,12,,,,18011,59,,,,0,73,,,,17,3,,,,60,2,,,,62,2,,,,0,8,,,,0,5,,,,123,1,,,,422,2,,,,7,1,,,,175,1,,,,12,1,,,,0,37,,,,0,211,,,,0,253,,,,0,418,,,,0,559,,,,10,3,,,,0,38,,,,17,1,,,,12,3,,,,0,123,,,,0,62,,,,475084,907,formal tool,NHW,16-0968-004,689,formal tool,60,60,EeQw-177,EeQw-177-689
801021,32,2018-11-14,22:56:13,Geochem(2),,32,No,,,PPM,,,,0,2940,,,,88946,613,,,,332155,714,,,,0,54,,,,869,28,,,,31541,85,,,,15223,50,TiO2,4518.91,117.391,2709,70,,,,135,8,,,,0,35,,,,416,12,,,,18113,63,,,,0,77,,,,14,3,,,,60,3,,,,61,2,,,,0,9,,,,0,5,,,,124,1,,,,432,2,,,,7,1,,,,181,1,,,,18,1,,,,5,1,,,,0,220,,,,0,263,,,,0,425,,,,0,562,,,,9,3,,,,0,39,,,,18,1,,,,0,98,,,,14,3,,,,0,66,,,,508952,959,formal tool,NHW,16-0968-004,777,formal tool,60,60,EeQw-177,EeQw-177-777
801021,31,2018-11-14,22:53:27,Geochem(2),,31,No,,,PPM,,,,0,3096,,,,87708,622,,,,328895,725,,,,0,56,,,,849,29,,,,30797,85,,,,15689,52,TiO2,4674.62,120.441,2802,72,,,,132,9,,,,0,35,,,,406,13,,,,18126,64,,,,0,78,,,,13,3,,,,53,3,,,,60,2,,,,0,9,,,,0,5,,,,124,1,,,,434,2,,,,8,1,,,,179,1,,,,17,1,,,,5,1,,,,0,224,,,,0,268,,,,0,433,,,,0,571,,,,10,3,,,,0,40,,,,17,1,,,,0,100,,,,13,3,,,,4,1,,,,513660,976,formal tool,NHW,16-0968-004,845,formal tool,60,60,EeQw-177,EeQw-177-845
801021,30,2018-11-14,22:50:27,Geochem(2),,30,No,,,PPM,,,,0,2976,,,,93593,631,,,,332132,722,,,,0,55,,,,885,29,,,,29481,82,,,,18736,57,TiO2,5240.06,124.702,3141,75,,,,117,8,,,,38,11,,,,407,13,,,,20930,70,,,,0,84,,,,24,3,,,,66,3,,,,62,2,,,,0,9,,,,0,5,,,,113,1,,,,472,2,,,,7,1,,,,166,1,,,,12,1,,,,4,1,,,,0,221,,,,0,264,,,,0,426,,,,0,561,,,,11,3,,,,0,39,,,,16,1,,,,0,99,,,,13,3,,,,4,1,,,,499571,980,formal tool,NHW,16-0968-004,877,formal tool,60,60,EeQw-177,EeQw-177-877
801021,29,2018-11-14,22:47:49,Geochem(2),,29,No,,,PPM,,,,0,2150,,,,117543,592,,,,343316,643,,,,1411,39,,,,1132,25,,,,18590,54,,,,28133,65,TiO2,9719.38,139.738,5826,84,,,,201,9,,,,93,11,,,,664,14,,,,33839,86,,,,0,96,,,,21,3,,,,34,2,,,,88,2,,,,4,1,,,,0,4,,,,88,1,,,,687,2,,,,20,1,,,,248,2,,,,21,1,,,,0,34,,,,0,193,,,,0,230,,,,0,378,,,,0,504,,,,8,3,,,,0,37,,,,19,1,,,,13,3,,,,0,118,,,,0,61,,,,448000,894,formal tool,NHW,16-0968-004,1108,formal tool,60,60,EeQw-177,EeQw-177-1108
801021,48,2018-11-14,23:49:51,Geochem(2),,48,No,,,PPM,,,,0,1984,,,,105732,565,,,,370483,653,,,,786,35,,,,1369,26,,,,32409,76,,,,15860,47,TiO2,5061.77,111.98,3034,67,,,,146,8,,,,41,10,,,,434,12,,,,18271,57,,,,0,71,,,,19,3,,,,64,2,,,,66,2,,,,5,1,,,,0,5,,,,124,1,,,,445,2,,,,5,1,,,,180,1,,,,12,1,,,,0,35,,,,0,201,,,,0,241,,,,0,399,,,,0,532,,,,10,2,,,,0,36,,,,14,1,,,,9,2,,,,0,119,,,,0,61,,,,450483,854,formal tool,NHW,16-0968-004,132,formal tool,60,60,EeQw-169,EeQw-169-132
801021,47,2018-11-14,23:47:00,Geochem(2),,47,No,,,PPM,,,,0,3758,,,,74013,638,,,,288003,725,,,,0,68,,,,931,30,,,,35304,100,,,,14654,53,TiO2,4634.81,124.151,2778,74,,,,141,9,,,,0,37,,,,434,13,,,,18566,69,,,,0,82,,,,20,3,,,,62,3,,,,72,2,,,,4,1,,,,0,5,,,,126,1,,,,434,2,,,,9,1,,,,189,1,,,,21,1,,,,9,1,,,,0,236,,,,0,285,,,,0,467,,,,0,621,,,,9,3,,,,0,42,,,,17,1,,,,0,106,,,,24,3,,,,4,1,,,,564176,1015,formal tool,NHW,16-0968-004,133,formal tool,60,60,EeQw-169,EeQw-169-133
