Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Notes,Operator,Project No.,Sample ID,Sample Type,Real Time 1,Real Time 2,Source,info
801021,46,2018-11-14,23:44:12,Geochem(2),,46,No,,,PPM,,,,0,2720,,,,94930,628,,,,326537,711,,,,0,55,,,,962,29,,,,30414,83,,,,15502,51,TiO2,4391.26,117.008,2632,70,,,,134,8,,,,0,35,,,,369,12,,,,17689,62,,,,0,77,,,,15,3,,,,54,3,,,,58,2,,,,3,1,,,,0,5,,,,120,1,,,,420,2,,,,8,1,,,,178,1,,,,17,1,,,,0,40,,,,0,223,,,,0,267,,,,0,435,,,,0,578,,,,8,3,,,,0,39,,,,15,1,,,,0,98,,,,8,3,,,,0,67,,,,509923,965,formal tool,NHW,16-0968-004,257,formal tool,60,60,EeQw-169,EeQw-169-257
801021,45,2018-11-14,23:41:32,Geochem(2),,45,No,,,PPM,,,,0,3006,,,,80690,626,,,,313195,730,,,,132,39,,,,968,30,,,,31422,89,,,,16598,55,TiO2,5185.03,126.505,3108,76,,,,131,9,,,,44,12,,,,304,12,,,,18301,66,,,,0,80,,,,18,3,,,,84,3,,,,74,2,,,,0,9,,,,0,5,,,,88,1,,,,559,2,,,,5,1,,,,159,1,,,,13,1,,,,6,1,,,,0,232,,,,0,278,,,,0,457,,,,0,612,,,,0,57,,,,0,40,,,,15,1,,,,0,102,,,,13,3,,,,0,70,,,,534072,996,formal tool,NHW,16-0968-004,279,formal tool,60,60,EeQw-169,EeQw-169-279
801021,44,2018-11-14,23:37:04,Geochem(2),,44,No,,,PPM,,,,0,3113,,,,85020,616,,,,312456,702,,,,282,37,,,,987,28,,,,34791,92,,,,16084,52,TiO2,4718.74,119.116,2828,71,,,,121,8,,,,0,35,,,,427,13,,,,18849,65,,,,0,79,,,,15,3,,,,56,3,,,,63,2,,,,3,1,,,,0,5,,,,123,1,,,,438,2,,,,9,1,,,,178,1,,,,17,1,,,,4,1,,,,0,221,,,,0,266,,,,0,435,,,,0,575,,,,12,3,,,,0,40,,,,16,1,,,,0,99,,,,13,3,,,,5,1,,,,527203,967,formal tool,NHW,16-0968-004,455,formal tool,60,60,EeQw-169,EeQw-169-455
801021,43,2018-11-14,23:34:10,Geochem(2),,43,No,,,PPM,,,,0,2998,,,,96996,632,,,,321169,704,,,,0,55,,,,1016,29,,,,30498,83,,,,16279,52,TiO2,4876.21,120.698,2923,72,,,,126,8,,,,41,11,,,,349,12,,,,17513,62,,,,0,76,,,,17,3,,,,60,3,,,,60,2,,,,2,1,,,,0,5,,,,121,1,,,,440,2,,,,8,1,,,,174,1,,,,15,1,,,,0,39,,,,0,223,,,,0,268,,,,0,442,,,,0,587,,,,8,3,,,,0,40,,,,16,1,,,,0,99,,,,11,3,,,,0,67,,,,512157,965,formal tool,NHW,16-0968-004,201,formal tool,60,60,EeQw-166,EeQw-166-201
801021,104,2018-11-14,19:46:38,Geochem(2),,104,No,,,PPM,,,,0,3719,,,,79091,687,,,,301799,760,,,,0,66,,,,839,32,,,,30307,91,,,,15594,55,TiO2,4822.13,127.768,2890,77,,,,132,9,,,,0,38,,,,412,13,,,,18751,70,,,,0,83,,,,22,3,,,,55,3,,,,63,2,,,,0,10,,,,0,5,,,,125,1,,,,428,2,,,,10,1,,,,183,1,,,,19,1,,,,12,1,,,,0,239,,,,0,288,,,,0,474,,,,0,628,,,,0,58,,,,0,43,,,,20,1,,,,0,106,,,,19,3,,,,0,71,,,,549227,1043,formal tool,NHW,11-0610,48,formal tool,60,60,CCLF,CCLF-48
801021,21,2018-11-14,22:18:36,Geochem(2),,21,No,,,PPM,,,,7951,1847,,,,99763,631,,,,331717,910,,,,1028,39,,,,1199,27,,,,27438,89,,,,21376,70,TiO2,6429.93,126.281,3854,76,,,,124,8,,,,53,11,,,,494,13,,,,26024,90,,,,0,88,,,,40,3,,,,66,3,,,,69,2,,,,0,8,,,,0,4,,,,105,1,,,,557,2,,,,9,1,,,,169,1,,,,11,1,,,,0,36,,,,0,206,,,,0,246,,,,0,398,,,,0,527,,,,0,51,,,,0,37,,,,16,1,,,,0,92,,,,0,125,,,,0,64,,,,477938,1285,debitage,NHW,11-0610,103,debitage,60,60,CCLF,CCLF-103
801021,105,2018-11-14,19:51:28,Geochem(2),,105,No,,,PPM,,,,0,2733,,,,89688,629,,,,347732,721,,,,0,51,,,,761,28,,,,30475,81,,,,15381,50,TiO2,4552.84,116.841,2729,70,,,,121,8,,,,0,34,,,,402,12,,,,17593,61,,,,0,74,,,,12,3,,,,51,2,,,,60,2,,,,3,1,,,,0,5,,,,121,1,,,,420,2,,,,7,1,,,,171,1,,,,14,1,,,,0,38,,,,0,218,,,,0,262,,,,0,433,,,,0,577,,,,0,54,,,,0,40,,,,15,1,,,,0,96,,,,0,129,,,,0,65,,,,494244,947,core,NHW,11-0610,135,core,60,60,CCLF,CCLF-135
801021,106,2018-11-14,19:54:21,Geochem(2),,106,No,,,PPM,,,,0,2601,,,,89286,609,,,,347223,702,,,,0,48,,,,688,27,,,,31658,81,,,,15019,48,TiO2,4839.73,115.718,2901,69,,,,132,8,,,,36,11,,,,440,12,,,,18635,61,,,,0,75,,,,16,3,,,,68,3,,,,62,2,,,,0,9,,,,0,5,,,,127,1,,,,438,2,,,,8,1,,,,184,1,,,,15,1,,,,0,38,,,,0,212,,,,0,254,,,,0,418,,,,0,555,,,,0,51,,,,0,38,,,,19,1,,,,0,94,,,,8,2,,,,0,64,,,,493040,924,formal tool,NHW,11-0610,162,formal tool,60,60,CCLF,CCLF-162
801021,107,2018-11-14,19:57:44,Geochem(2),,107,No,,,PPM,,,,0,2762,,,,89582,633,,,,351275,731,,,,0,52,,,,742,29,,,,32773,86,,,,15174,50,TiO2,4211.33,115.151,2524,69,,,,92,8,,,,0,34,,,,410,12,,,,17999,62,,,,0,76,,,,9,3,,,,38,2,,,,61,2,,,,4,1,,,,0,5,,,,126,1,,,,425,2,,,,9,1,,,,184,1,,,,16,1,,,,0,40,,,,0,216,,,,0,256,,,,0,406,,,,0,530,,,,0,53,,,,0,38,,,,15,1,,,,0,99,,,,15,3,,,,0,67,,,,488525,959,formal tool,NHW,11-0610,171,formal tool,60,60,CCLF,CCLF-171
801021,108,2018-11-14,20:00:53,Geochem(2),,108,No,,,PPM,,,,7371,2053,,,,89194,635,,,,339697,982,,,,178,36,,,,880,27,,,,31838,104,,,,14795,56,TiO2,4862.24,115.695,2914,69,,,,140,8,,,,46,11,,,,457,12,,,,18921,73,,,,0,75,,,,23,3,,,,63,3,,,,61,2,,,,3,1,,,,0,5,,,,126,1,,,,436,2,,,,9,1,,,,186,1,,,,12,1,,,,0,37,,,,0,211,,,,0,253,,,,0,416,,,,0,553,,,,12,3,,,,0,38,,,,18,1,,,,0,93,,,,9,2,,,,4,1,,,,492606,1371,formal tool,NHW,11-0610,191,formal tool,60,60,CCLF,CCLF-191
801021,109,2018-11-14,20:03:55,Geochem(2),,109,No,,,PPM,,,,0,2990,,,,87765,623,,,,317721,694,,,,524,38,,,,959,28,,,,30751,82,,,,15143,49,TiO2,4830.62,116.724,2896,70,,,,141,8,,,,40,11,,,,440,12,,,,19753,65,,,,0,77,,,,19,3,,,,53,2,,,,65,2,,,,3,1,,,,0,5,,,,125,1,,,,433,2,,,,8,1,,,,177,1,,,,14,1,,,,0,38,,,,0,214,,,,0,256,,,,0,420,,,,0,557,,,,0,53,,,,0,39,,,,17,1,,,,0,95,,,,12,3,,,,0,64,,,,522940,945,formal tool,NHW,11-0610,196,formal tool,60,60,CCLF,CCLF-196
801021,110,2018-11-14,20:07:00,Geochem(2),,110,No,,,PPM,,,,0,3546,,,,80800,659,,,,300089,731,,,,209,40,,,,1141,31,,,,30767,89,,,,14943,52,TiO2,4827.97,124.447,2894,75,,,,121,9,,,,0,36,,,,433,13,,,,18823,68,,,,0,81,,,,23,3,,,,61,3,,,,64,2,,,,0,9,,,,0,5,,,,125,1,,,,424,2,,,,9,1,,,,180,1,,,,16,1,,,,6,1,,,,0,231,,,,0,278,,,,0,456,,,,0,606,,,,13,3,,,,0,40,,,,19,1,,,,0,103,,,,20,3,,,,6,1,,,,548815,1010,formal tool,NHW,11-0610,243,formal tool,60,60,CCLF,CCLF-243
801021,111,2018-11-14,20:11:10,Geochem(2),,111,No,,,PPM,,,,0,2201,,,,10498,323,,,,477101,782,,,,0,36,,,,685,28,,,,413,27,,,,0,55,TiO2,1362.77,81.7915,817,49,,,,69,7,,,,36,10,,,,60,7,,,,2851,20,,,,0,28,,,,12,2,,,,27,2,,,,8,1,,,,3,1,,,,1,0,,,,10,0,,,,21,0,,,,0,12,,,,12,1,,,,4,1,,,,0,34,,,,0,205,,,,0,246,,,,0,404,,,,0,535,,,,0,46,,,,0,34,,,,3,1,,,,0,81,,,,0,112,,,,3,1,,,,507366,801,core,NHW,11-0610,246,core,60,60,CCLF,CCLF-246
801021,112,2018-11-14,20:15:41,Geochem(2),,112,No,,,PPM,,,,0,3326,,,,82932,649,,,,312759,738,,,,0,62,,,,817,30,,,,30526,87,,,,15286,52,TiO2,4627.56,122.225,2774,73,,,,119,9,,,,57,12,,,,393,13,,,,17906,66,,,,0,79,,,,23,3,,,,57,3,,,,61,2,,,,0,9,,,,0,5,,,,124,1,,,,425,2,,,,9,1,,,,180,1,,,,19,1,,,,8,1,,,,0,231,,,,0,278,,,,0,456,,,,0,609,,,,0,54,,,,0,40,,,,18,1,,,,0,103,,,,21,3,,,,5,1,,,,535481,1005,formal tool,NHW,11-0610,247,formal tool,60,60,CCLF,CCLF-247
801021,113,2018-11-14,20:20:19,Geochem(2),,113,No,,,PPM,,,,0,1999,,,,106873,578,,,,416958,682,,,,0,38,,,,821,26,,,,32627,76,,,,14967,47,TiO2,4873.91,113.916,2921,68,,,,161,8,,,,48,11,,,,440,12,,,,19309,59,,,,0,73,,,,23,3,,,,66,2,,,,62,2,,,,3,1,,,,0,4,,,,129,1,,,,450,2,,,,6,1,,,,181,1,,,,10,1,,,,0,36,,,,0,205,,,,0,245,,,,0,402,,,,0,535,,,,0,50,,,,5,1,,,,16,1,,,,11,3,,,,0,122,,,,0,63,,,,403911,845,core xxs,NHW,11-0610,261,core,60,60,CCLF,CCLF-261
801021,114,2018-11-14,20:23:14,Geochem(2),,114,No,,,PPM,,,,0,2685,,,,84088,582,,,,329813,696,,,,0,51,,,,761,26,,,,30259,80,,,,14494,47,TiO2,4412.98,110.799,2645,66,,,,128,8,,,,31,10,,,,413,12,,,,17583,60,,,,0,75,,,,14,3,,,,48,2,,,,61,2,,,,0,9,,,,0,5,,,,120,1,,,,407,2,,,,8,1,,,,177,1,,,,14,1,,,,0,38,,,,0,214,,,,0,257,,,,0,423,,,,0,561,,,,9,3,,,,0,39,,,,17,1,,,,0,95,,,,9,2,,,,0,65,,,,518901,931,formal tool,NHW,11-0610,271,formal tool,60,60,CCLF,CCLF-271
801021,115,2018-11-14,20:25:55,Geochem(2),,115,No,,,PPM,,,,0,2934,,,,85704,619,,,,318077,706,,,,0,57,,,,896,28,,,,28646,79,,,,18610,55,TiO2,5295.96,122.342,3174,73,,,,135,8,,,,58,11,,,,444,13,,,,23201,74,,,,0,85,,,,34,3,,,,77,3,,,,66,2,,,,3,1,,,,0,5,,,,117,1,,,,456,2,,,,8,1,,,,165,1,,,,13,1,,,,0,38,,,,0,218,,,,0,261,,,,0,430,,,,0,574,,,,9,3,,,,0,38,,,,18,1,,,,0,96,,,,12,3,,,,4,1,,,,520074,967,formal tool,NHW,11-0610,298,formal tool,60,60,CCLF,CCLF-298
801021,116,2018-11-14,20:31:36,Geochem(2),,116,No,,,PPM,,,,0,1850,,,,108915,554,,,,423863,656,,,,136,33,,,,826,24,,,,32099,72,,,,14589,45,TiO2,4773.62,108.825,2861,65,,,,121,8,,,,54,10,,,,423,11,,,,18893,56,,,,0,71,,,,20,2,,,,46,2,,,,60,2,,,,0,8,,,,0,4,,,,124,1,,,,428,2,,,,8,1,,,,179,1,,,,12,1,,,,0,35,,,,0,195,,,,0,230,,,,0,372,,,,0,491,,,,0,48,,,,0,35,,,,17,1,,,,14,2,,,,0,116,,,,0,59,,,,396312,806,formal tool,NHW,11-0610,325,formal tool,60,60,CCLF,CCLF-325
801021,117,2018-11-14,20:38:07,Geochem(2),,117,No,,,PPM,,,,0,2133,,,,101969,583,,,,387309,686,,,,209,35,,,,853,26,,,,32042,77,,,,14159,46,TiO2,4717.09,112.389,2827,67,,,,112,8,,,,35,10,,,,416,12,,,,18179,58,,,,0,72,,,,15,3,,,,56,2,,,,57,2,,,,3,1,,,,0,4,,,,123,1,,,,426,2,,,,6,1,,,,178,1,,,,12,1,,,,0,36,,,,0,203,,,,0,240,,,,0,386,,,,0,509,,,,0,50,,,,0,37,,,,14,1,,,,9,2,,,,0,122,,,,0,62,,,,440989,873,formal tool,NHW,11-0610,339,formal tool,60,60,CCLF,CCLF-339
801021,118,2018-11-14,20:41:21,Geochem(2),,118,No,,,PPM,,,,0,3309,,,,81596,639,,,,321936,743,,,,0,60,,,,746,30,,,,30851,88,,,,15805,53,TiO2,4837.44,124.936,2900,75,,,,137,9,,,,42,12,,,,430,13,,,,18937,68,,,,0,81,,,,25,3,,,,62,3,,,,63,2,,,,0,9,,,,0,5,,,,126,1,,,,437,2,,,,8,1,,,,177,1,,,,19,1,,,,8,1,,,,0,231,,,,0,279,,,,0,458,,,,0,610,,,,10,3,,,,0,41,,,,19,1,,,,0,103,,,,20,3,,,,5,1,,,,525641,1002,core,NHW,11-0610,344,core,60,60,CCLF,CCLF-344
801021,19,2018-11-14,22:10:03,Geochem(2),,19,No,,,PPM,,,,0,3349,,,,83277,636,,,,320084,741,,,,0,62,,,,859,30,,,,29791,86,,,,15531,53,TiO2,4512.19,121.864,2705,73,,,,116,9,,,,0,36,,,,446,13,,,,18673,67,,,,0,80,,,,20,3,,,,62,3,,,,61,2,,,,0,9,,,,0,5,,,,123,1,,,,432,2,,,,9,1,,,,182,1,,,,17,1,,,,8,1,,,,0,230,,,,0,276,,,,0,449,,,,0,595,,,,9,3,,,,0,41,,,,19,1,,,,0,102,,,,15,3,,,,6,1,,,,527555,1002,debitage,NHW,11-0610,345,debitage,60,60,CCLF,CCLF-345
801021,119,2018-11-14,20:46:56,Geochem(2),,119,No,,,PPM,,,,0,2135,,,,100048,567,,,,389520,674,,,,0,40,,,,806,25,,,,31780,75,,,,14406,45,TiO2,4609.21,110.067,2763,66,,,,143,8,,,,37,10,,,,391,11,,,,18161,57,,,,0,71,,,,19,3,,,,61,2,,,,62,2,,,,0,8,,,,0,4,,,,124,1,,,,430,2,,,,7,1,,,,181,1,,,,12,1,,,,0,36,,,,0,203,,,,0,242,,,,0,397,,,,0,528,,,,8,2,,,,0,36,,,,16,1,,,,9,2,,,,0,120,,,,4,1,,,,441013,856,core,NHW,11-0610,368,core,60,60,CCLF,CCLF-368
801021,120,2018-11-14,20:49:48,Geochem(2),,120,No,,,PPM,,,,0,2911,,,,85514,609,,,,318658,702,,,,502,39,,,,1104,28,,,,24874,72,,,,18065,54,TiO2,5716.69,124.081,3427,74,,,,131,8,,,,41,11,,,,330,11,,,,19334,65,,,,0,77,,,,21,3,,,,88,3,,,,71,2,,,,0,9,,,,0,5,,,,88,1,,,,562,2,,,,4,1,,,,159,1,,,,10,1,,,,0,38,,,,0,216,,,,0,260,,,,0,426,,,,0,567,,,,0,53,,,,0,38,,,,16,1,,,,0,95,,,,0,129,,,,0,66,,,,527002,951,formal tool,NHW,11-0610,394,formal tool,60,60,CCLF,CCLF-394
801021,20,2018-11-14,22:13:19,Geochem(2),,20,No,,,PPM,,,,0,2937,,,,82897,622,,,,323610,731,,,,0,57,,,,977,30,,,,31870,88,,,,15081,51,TiO2,4830.98,122.529,2896,73,,,,132,9,,,,45,12,,,,374,12,,,,17455,63,,,,0,77,,,,17,3,,,,55,3,,,,63,2,,,,3,1,,,,0,5,,,,120,1,,,,420,2,,,,10,1,,,,181,1,,,,17,1,,,,6,1,,,,0,229,,,,0,276,,,,0,453,,,,0,606,,,,0,56,,,,5,1,,,,17,1,,,,0,101,,,,13,3,,,,4,1,,,,523734,985,expedient tool,NHW,11-0610,407,expedient tool,60,60,CCLF,CCLF-407
801021,121,2018-11-14,20:52:38,Geochem(2),,121,No,,,PPM,,,,0,2714,,,,92260,603,,,,350650,711,,,,0,51,,,,742,27,,,,25777,72,,,,17904,53,TiO2,5044.73,118.843,3024,71,,,,119,8,,,,0,34,,,,304,11,,,,19178,64,,,,0,77,,,,14,3,,,,93,3,,,,67,2,,,,3,1,,,,0,5,,,,88,1,,,,569,2,,,,4,1,,,,158,1,,,,11,1,,,,0,38,,,,0,212,,,,0,253,,,,0,406,,,,0,533,,,,10,3,,,,0,37,,,,15,1,,,,0,95,,,,0,130,,,,0,66,,,,489010,936,formal tool,NHW,11-0610,424,formal tool,60,60,CCLF,CCLF-424
801021,1,2018-11-14,20:58:51,Geochem(2),,1,No,,,PPM,,,,0,2493,,,,93308,587,,,,362430,696,,,,0,47,,,,760,26,,,,31361,79,,,,14886,48,TiO2,4654.39,114.04,2790,68,,,,140,8,,,,42,11,,,,416,12,,,,18390,60,,,,0,74,,,,19,3,,,,53,2,,,,62,2,,,,0,8,,,,0,4,,,,123,1,,,,420,2,,,,7,1,,,,175,1,,,,13,1,,,,0,37,,,,0,211,,,,0,253,,,,0,415,,,,0,553,,,,0,51,,,,0,38,,,,16,1,,,,0,93,,,,0,125,,,,0,63,,,,474588,906,core,NHW,11-0610,430,core,60,60,CCLF,CCLF-430
801021,2,2018-11-14,21:03:08,Geochem(2),,2,No,,,PPM,,,,0,5143,,,,60168,698,,,,242185,772,,,,185,47,,,,1239,37,,,,20718,80,,,,20829,74,TiO2,6884.48,154.224,4127,92,,,,125,10,,,,68,13,,,,479,15,,,,24047,95,,,,0,103,,,,46,4,,,,76,3,,,,72,2,,,,0,10,,,,0,6,,,,108,1,,,,463,2,,,,9,1,,,,162,2,,,,19,1,,,,13,1,,,,0,260,,,,0,315,,,,0,520,,,,0,693,,,,0,64,,,,0,47,,,,17,1,,,,0,115,,,,20,3,,,,5,1,,,,624823,1124,core,NHW,11-0610,482,core,60,60,CCLF,CCLF-482
801021,3,2018-11-14,21:05:56,Geochem(2),,3,No,,,PPM,,,,0,2811,,,,86167,601,,,,342634,713,,,,0,52,,,,824,27,,,,32445,85,,,,15018,49,TiO2,4826.18,118.796,2893,71,,,,135,8,,,,0,35,,,,448,13,,,,18586,63,,,,0,76,,,,15,3,,,,53,2,,,,59,2,,,,4,1,,,,0,5,,,,128,1,,,,430,2,,,,8,1,,,,180,1,,,,16,1,,,,4,1,,,,0,219,,,,0,262,,,,0,432,,,,0,574,,,,12,3,,,,0,40,,,,16,1,,,,0,97,,,,15,3,,,,0,66,,,,499909,944,formal tool,NHW,11-0610,487,formal tool,60,60,CCLF,CCLF-487
801021,4,2018-11-14,21:08:30,Geochem(2),,4,No,,,PPM,,,,0,3921,,,,89092,833,,,,336162,811,,,,0,74,,,,808,38,,,,31994,104,,,,14905,63,TiO2,5057.16,119.771,3031,72,,,,158,9,,,,0,34,,,,446,13,,,,18864,65,,,,0,77,,,,21,3,,,,81,3,,,,62,2,,,,0,9,,,,0,5,,,,126,1,,,,436,2,,,,7,1,,,,182,1,,,,17,1,,,,4,1,,,,0,218,,,,0,261,,,,0,432,,,,0,575,,,,11,3,,,,0,39,,,,17,1,,,,0,96,,,,11,3,,,,5,1,,,,503559,1028,formal tool,NHW,11-0610,492,formal tool,60,32.0442,CCLF,CCLF-492
801021,6,2018-11-14,21:17:59,Geochem(2),,6,No,,,PPM,,,,0,2875,,,,87127,609,,,,337360,715,,,,0,53,,,,908,28,,,,31444,84,,,,15251,50,TiO2,4627.64,117.952,2774,71,,,,141,8,,,,39,11,,,,426,13,,,,18232,63,,,,0,76,,,,16,3,,,,57,3,,,,61,2,,,,0,9,,,,0,5,,,,123,1,,,,429,2,,,,8,1,,,,181,1,,,,14,1,,,,0,39,,,,0,221,,,,0,265,,,,0,437,,,,0,581,,,,12,3,,,,0,40,,,,19,1,,,,0,97,,,,10,3,,,,0,66,,,,505367,952,formal tool,NHW,11-0610,522,formal tool,60,60,CCLF,CCLF-522
801021,5,2018-11-14,21:14:50,Geochem(2),,5,No,,,PPM,,,,0,4153,,,,70913,687,,,,285260,786,,,,0,78,,,,1002,35,,,,30546,98,,,,14851,57,TiO2,4910.13,135.53,2943,81,,,,120,9,,,,0,41,,,,433,14,,,,17978,73,,,,0,87,,,,21,3,,,,69,3,,,,58,2,,,,0,10,,,,0,6,,,,126,1,,,,423,2,,,,10,1,,,,181,2,,,,21,1,,,,15,1,,,,0,256,,,,0,308,,,,0,508,,,,0,678,,,,12,3,,,,0,46,,,,18,1,,,,0,114,,,,29,3,,,,4,1,,,,574966,1091,core,NHW,11-0610,538,core,60,60,CCLF,CCLF-538
801021,7,2018-11-14,21:20:46,Geochem(2),,7,No,,,PPM,,,,0,2507,,,,92369,583,,,,358145,690,,,,0,47,,,,887,26,,,,31856,79,,,,14765,47,TiO2,4656.4,113.43,2791,68,,,,133,8,,,,35,11,,,,435,12,,,,18083,59,,,,0,73,,,,12,3,,,,60,2,,,,59,2,,,,0,8,,,,0,5,,,,125,1,,,,421,2,,,,8,1,,,,185,1,,,,13,1,,,,0,37,,,,0,210,,,,0,251,,,,0,410,,,,0,546,,,,11,3,,,,0,37,,,,16,1,,,,0,92,,,,0,125,,,,4,1,,,,479587,903,formal tool,NHW,11-0610,550,formal tool,60,60,CCLF,CCLF-550
801021,8,2018-11-14,21:23:37,Geochem(2),,8,No,,,PPM,,,,0,5155,,,,80461,809,,,,252283,837,,,,0,100,,,,1168,42,,,,22904,92,,,,27291,97,TiO2,8038.14,176.793,4818,106,,,,132,11,,,,66,15,,,,562,18,,,,32368,126,,,,0,131,,,,35,4,,,,57,3,,,,72,3,,,,3,1,,,,0,6,,,,87,1,,,,611,3,,,,13,1,,,,187,2,,,,28,1,,,,17,2,,,,0,279,,,,0,338,,,,0,556,,,,0,741,,,,24,4,,,,0,54,,,,14,1,,,,0,125,,,,22,4,,,,0,86,,,,576778,1280,core,NHW,11-0610,556,core,60,60,CCLF,CCLF-556
801021,9,2018-11-14,21:29:35,Geochem(2),,9,No,,,PPM,,,,12216,2077,,,,38291,471,,,,390692,1134,,,,0,53,,,,1164,30,,,,8068,44,,,,0,89,TiO2,3018.67,101.592,1809,61,,,,55,7,,,,0,33,,,,1238,18,,,,27285,98,,,,0,91,,,,78,3,,,,27,2,,,,53,2,,,,0,6,,,,0,4,,,,37,1,,,,27,1,,,,10,1,,,,50,1,,,,10,1,,,,0,35,,,,0,210,,,,0,252,,,,0,415,,,,0,553,,,,9,3,,,,0,36,,,,0,27,,,,0,84,,,,0,115,,,,0,50,,,,518881,1426,formal tool,NHW,11-0610,586,formal tool,60,60,CCLF,CCLF-586
801021,10,2018-11-14,21:35:11,Geochem(2),,10,No,,,PPM,,,,0,3177,,,,78565,633,,,,306762,728,,,,143,39,,,,1168,31,,,,32708,92,,,,15637,53,TiO2,4797.44,123.718,2876,74,,,,121,9,,,,0,37,,,,414,13,,,,18160,66,,,,0,79,,,,22,3,,,,54,3,,,,65,2,,,,3,1,,,,0,5,,,,123,1,,,,430,2,,,,8,1,,,,181,1,,,,17,1,,,,4,1,,,,0,230,,,,0,277,,,,0,456,,,,0,606,,,,11,3,,,,0,41,,,,16,1,,,,0,103,,,,19,3,,,,6,1,,,,542486,998,expedient tool,NHW,11-0610,589,expedient tool,60,60,CCLF,CCLF-589
